id,year,popularity
SONLCFV12A6D4F8AC3,2002,1
SOZFYIJ12AB018DB5F,2009,1
SOJDTLW12A8C1394FD,1999,0
SODNXEC12A8C130EFA,1985,39
SOFDDGP12AB0186E80,2021,0
SODSGOT12AB0180ACC,2000,14
SOPESJQ12AB0189D07,2006,0
SOMNNMY12A8C13247F,2001,0
SOYOBCG12A6701FB4E,1996,4
SOIDNKA12A8C13B743,2008,1
SOEOEZA12AB018530E,2009,0
SOQFVNY12A58A7F001,2009,9
SOMAJVT12A6D4FB162,2005,6
SOKYNPU12A6D4F8462,1993,4
SOIJZUS12A6D4F73B1,1972,0
SOCPVQM12AB0184ABB,2003,9
SOUAOPT12AB0182B82,1999,0
SOZBCID12AC468B7E6,1989,2
SONSVNR12A8C1405E7,2007,0
SOIEPKN12AB0187BB4,2005,0
SOHZTFU12A8C144690,2002,9
SOVAVUD12AB01832AE,2005,11
SOYYUBG12AB01853E2,1980,27
SORQGPC12AB01859EA,2007,0
SOPBCHO12A8AE4808C,1975,9
SOERNBP12A8C13D228,2013,0
SOLBVPH12AB018577F,2012,15
SORSQRR12A8C13A20D,1990,1
SOBLRSW12A5891D70B,1991,17
SOAFQPT12AB018A8BF,2008,0
SOSMFGX12A8C1411D8,2001,0
SOBXLHX12A8C130B60,1984,3
SODPDHX12AB018077E,1992,22
SOJUBCK12A81C2050B,2006,2
SOTZXIM12A8C13FEFF,2020,18
SOMTYWT12A58A75BF7,1972,0
SOHVQUV12A8C131A69,1988,4
SOXHJUK12A8C1351F4,2008,0
SOJGLOH12A8C139F3C,2007,1
SOKXQAJ12AC4687FA7,2005,17
SOBSFSK12AC468926B,2008,3
SORJEKJ12AC468D3BA,1996,2
SOPFPTM12A8C135D00,2001,38
SOPAZPG12AB017DDDA,1994,2
SOPWNYG12AB0189540,2000,0
SOVRUGO12A8151D3B3,1979,21
SOFWWUB12AB018CEA6,2005,0
SOOONHL12AB01824B1,2008,2
SOCJDLS12A8AE468B4,1989,13
SOMWLYI12A6D4F519D,2006,0
SOYZBUV12A8C1393FD,2002,0
SOAIEMM12AB017EC98,2017,16
SOGOFSR12A8C13CE47,2005,0
SOHPFBD12A8C133971,1995,2
SOBWYOK12A6D4F9314,2003,19
SOSRUNU12A6D4F988C,1999,17
SOFWEJY12A8C131DF1,1960,1
SOVEVBC12AB0185DCB,2012,0
SOFKXQZ12A8C1422D9,2022,31
SOCQZZN12A8C13B3F4,2015,0
SOMMGBR12AF729EB7E,2004,1
SOCDQCT12AAFF429B6,2009,0
SOJIMPZ12AAF3B5B92,2022,26
SORPYYA12A8C135B7F,2005,31
SOLVLUY12A58A7BD24,2018,7
SOTNIIP12A8C1359DA,1970,0
SOWHRKI12A8C13CF2A,2007,5
SOFTYWI12A8C138BEC,1991,0
SODJJHJ12A8AE493AF,1991,4
SOBUXON12A8AE493EB,2008,8
SOATWYP12AB017B841,2003,0
SOMQBLB12A58A7921E,2003,1
SOLBRZV12A8C13177C,1996,1
SOXXGFN12A8C1379A1,1997,21
SOAELDS12A8AE47F30,1991,2
SOOKMHU12AB017EB61,1967,3
SOKMXMN12A8C1437A5,2020,7
SOOOUTD12A8C135657,2009,3
SOOVQIU12A6D4FB6C9,1961,13
SOCZJSH12A6D4F7636,1987,13
SOOHCSN12A8C13F950,2007,2
SOGCGDZ12AB01844CC,1990,2
SOMRPXI12AB018788D,2021,9
SOLKIUR12A8C1393C5,1999,0
SOPRXCY12AB0183788,1987,6
SOPPEEZ12A6D4F87B2,1994,0
SOASGOU12A6D4FBAED,1967,8
SOOJLSM12AB0180267,2009,6
SOFOHOB12AB0186C23,2010,3
SOYRUFJ12A81C22C87,2011,5
SORQCTW12A8C13AB09,2019,48
SOXKLGM12A58A7D814,1998,10
SORAIKD12AB018A306,2006,33
SOQKYHD12A8C139193,1993,0
SOEYLYV12AB0185C8A,2006,0
SOGCHIX12A8C13DCC9,2008,0
SOLOMCQ12A8C135B73,2015,36
SORNTMR12A8C13F949,2013,0
SOVDLSZ12A8C140662,2007,10
SOAAFUV12AB018831D,1995,17
SOVTNTH12A8C1421C9,2006,33
SOXINEE12AB0189B66,2021,41
SOANXLR12A6D4F82BF,1998,16
SONHTWP12A8C142744,1996,0
SOCNYGS12AB01832B8,2007,4
SOCEHMD12A67AD94C4,2005,57
SOJIBPK12A8AE4657E,1992,0
SOOUILN12AAA8C75EF,1935,2
SODRPJT12AC468DEF1,2009,1
SOGPSMM12A8C13FDBA,2021,43
SOPIHMB12AC468E0DD,2010,1
SONHKXA12AB0180478,2001,19
SOHEGVA12A8C13D81C,2005,0
SOENIVE12AB0187ACE,2010,16
SOFRPPE12A6D4FAB3E,1996,0
SOIVCUR12AB018E3A2,2005,37
SOGJVNZ12AB0185170,2017,0
SOOCZVQ12A8C13C7CE,1997,1
SONUJOP12AB018E6C9,2009,0
SOJRUHL12A813557F6,2005,12
SOKYUHC12A58A79AD3,2010,6
SORCHVC12A6D4F7651,2001,0
SOTENDL12A8C134BD1,2004,9
SOYQZID12A8AE48BDA,1999,0
SOCWFQT12AB0188AA1,2006,0
SOCRBAD12AB0186467,2007,0
SOPESRK12A6D4F8B92,1997,0
SOFBRDB12AB017F2C2,1957,3
SORIYMI12AB0185013,1989,26
SOZOTQZ12AB0187D9A,2008,0
SOYJFCZ12A8C137848,2000,0
SOVWTMN12A6D4F8ACF,2005,1
SONBHYT12AC468A58B,2004,0
SOWDZZQ12A670215BD,1995,60
SOGJJMI12A8C133442,1998,2
SOEFBNV12A8C13DF70,1995,3
SONCEJF12AB018581C,2010,16
SOFLHNX12A8AE4630C,2006,33
SOTSVBB12AC3DF9F77,2010,0
SOMUQUB12A8C132AD9,2002,0
SOZFJLR12A6D4FB512,1971,4
SOAKFDN12AB018A37A,2000,0
SOQJGUH12AB018410B,2001,0
SOSHFFL12A8C13438E,2015,3
SOUQYAU12AB0181058,2011,13
SOLCFZV12A8C131BB7,2005,13
SOBYHTZ12A8C13363C,2005,8
SOJDXYE12A8C132D5B,2004,1
SOAFZRZ12A58A7AF39,2008,0
SOAXKSW12A8C13E7FA,2006,0
SOEIJKO12AB0181BE2,2009,0
SORSJPQ12A8C13875A,1992,4
SOBXGEP12AB018E2CA,2010,1
SOLIXBU12AB018C389,2009,5
SOIJQYA12A8C1375EF,2003,0
SOCMXGV12A6D4F855E,0,0
SOGQPOB12AB0183756,2005,6
SOJDIAU12AB018236E,2009,0
SOPLOFR12AB01819B3,2001,18
SOANXGF12A8C143736,2004,16
SOLSRIT12A58A79324,1958,0
SOXCEGC12AB018A0BD,2022,12
SORVORU12AB0183685,2022,32
SOVLTPF12AC46866D7,1996,12
SOPWMAU12AB017A832,1987,3
SOAOTOX12A58A7C308,2000,6
SOWGAUD12A58A76907,2007,0
SONCMAJ12AB017A938,2000,2
SOLGASB12A58A79460,1971,4
SOGZIDZ12AB017F90F,2005,0
SOGQXFS12A8C138FA1,1998,0
SOZEIRC12AB018A634,2001,13
SOHMWJD12A6D4FAB76,1963,13
SOWENLZ12AB017F81F,1974,3
SOTWWLY12A6D4FAF77,2010,0
SOPHJIS12AC3DF5FA3,2014,1
SOVQSBI12AB017F0E5,1989,0
SONBIEL12AB018234B,1964,7
SOQEDJS12A8C132F42,1991,3
SOIAZPH12A8C135BA6,1993,1
SOTLRMZ12A58A7DED5,1977,16
SOQHAQM12A58A7A25B,2008,2
SOFDNHE12AB0181EF1,2020,19
SOJXYUF12AB0188969,2010,22
SORWXCN12AB01811BC,2004,5
SOABPYH12A8C13CC48,2021,20
SOPYZWR12AB0187A36,1976,2
SOEAYQZ12AB0186BB1,2009,0
SOGZANN12AB018736A,1992,7
SOVAZZK12AB018935A,2013,18
SOQMFPS12A6D4F76D7,2001,1
SOVDTAP12A8C13FE3D,2008,0
SODWYJL12A58A7BCE4,1963,72
SOVTAOG12AB018B126,2006,1
SOBGPTR12A6BD548CD,2002,1
SOEGCMJ12A58A7B0E6,2011,0
SONCUSG12A6D4F9316,2003,10
SOUESGM12A8C136D78,2003,0
SOWMUWV12A8C132F2B,2006,0
SOFMTWO12AB0183C58,1999,1
SOZBDWA12A6D4F7777,2001,6
SOZZWBA12A8C13F403,2008,13
SOWLAHO12A6701E3D1,2004,15
SONURCP12A58A784D6,2009,31
SOKXISM12A8C14335E,1972,21
SOJGVAK12A8AE46A93,1997,10
SOIMJSO12AB0182125,2003,10
SOJHUPK12A6D4F69DC,2000,7
SOKRRKZ12AB0182EF8,2000,1
SOXHAHK12A6D4FBEBA,1990,2
SORGAWM12A8C135D4C,2013,9
SOSGLIB12A6D4FB68D,2015,0
SOJMTNS12AB017DA66,2002,3
SOCJQVA12A8C1388DD,2006,1
SOQDBNE12AB01852A7,1997,18
SOAWDUO12AB0182450,1993,1
SOCKFQR12AB0182EB6,2007,6
SOSEPUJ12A8AE44C5F,1984,23
SOODPLC12AB0182FDE,2009,10
SOFVXQF12A6D4F82F2,2010,3
SOMWQZF12A8C13C27E,2021,3
SOQFVIO12AB018BA75,2022,35
SOGNDRY12AC9075738,2010,1
SOJGPVN12A8C136BCF,1997,8
SOAKZHG12A8AE47669,1991,3
SONJBDA12AB0183CFD,1976,1
SOMUJKH12AB01842E2,2009,0
SOIMZSM12AB0188CB8,1974,2
SOFBLKT12AB018A5E3,1993,10
SOZWTCR12A58A7BA31,2003,0
SOJIIDB12AB017BC10,2003,0
SOZCDMD12AAF3B2185,1996,9
SOPAKUZ12A8C13F02B,2003,0
SOPEYTA12A8C1352AB,1988,22
SOMQTWO12AB0183211,1998,0
SONUXWL12AB0188E85,2010,0
SOGELYI12AB01886B1,2000,19
SOKMSOY12AB018AF1F,1965,2
SOSZOXP12A6D4FB9A9,2004,0
SOOVAZY12A6D4F8CFC,1999,13
SOHECOV12AB018D6A2,2003,13
SOOVGLE12AB0189FE6,2011,3
SOLJVRY12AB018B60C,2006,28
SOIAJRZ12A8C136212,1992,49
SOJAXBV12AB018263D,2000,4
SOWZBDU12A8AE48A29,1995,5
SOTQWRG12AB0188A9E,2007,1
SOWVIKJ12A8C13CE3C,1997,2
SOMARVB12A6D4FAE82,2006,0
SOXGTSO12A6D4F8FC4,1990,27
SOTZSWX12A8C13BF03,2004,31
SOQQHZK12A8C144617,2004,2
SOSFOAG12AB018C8A0,2001,0
SOYETRS12AB018A8F2,2001,10
SOVAPNH12A8AE46E05,1993,11
SOHKJEN12A81C23935,2008,0
SODYLAQ12AB0181CDC,2008,25
SOPMACA12AB018B52A,2007,1
SOWSLLQ12A8C13B3A6,1998,1
SOLEETR12AB018A09C,2007,0
SOLVEAC12AAF3B2DC2,2009,0
SOQTYFH12A6D4F932E,1997,17
SOQXZYK12AB018668A,1976,8
SOYYBVG12AB018B563,2021,37
SOGEGWE12A8C13E6F0,2005,1
SOOEQOD12AB018D7D3,2010,0
SOWVZIQ12A8C1433C9,2006,2
SOXMCZC12A8C13402A,1996,1
SOMPBTH12A8AE48A8B,2006,0
SOWHIHY12AB018B64A,2008,13
SOLLWEJ12A8C132B05,2005,2
SOAXQTX12AB017F467,2014,32
SONAJJE12A6D4F49A0,2000,8
SORBVIZ12A8C13A4BA,1997,12
SOWDNTQ12A8AE47078,2019,13
SOZQILP12AB01869AB,1971,2
SONQTUH12AF72A47A7,2013,5
SOSTONA12A81C22B18,1994,4
SOADEVO12A8AE4865B,2006,0
SOUXAAJ12AB0189695,2000,12
SOHWXJW12A8C144BE0,2007,31
SOVYTTY12A8C131260,2001,8
SORMKFV12A6D4FDC19,1997,0
SOYTQGO12A8C138C1B,2008,1
SOLIAYU12A6D4F9923,2005,30
SOWBEBK12AB018306A,1971,38
SOHHKOU12A81C224B2,2009,14
SORRQLD12A8C139E8D,1992,0
SOWUAYB12A6D4FA1D4,1992,7
SOOOJUT12AB01883B9,1988,56
SOZKGKZ12AB017E527,2009,1
SOFKOUI12A58A7F55C,1999,1
SOMEHWS12A8C13727B,1974,0
SOOQACI12AB0188EC8,1991,27
SOPZMUP12AB018C070,2002,3
SOLFDCM12A6D4F7A7C,2008,72
SOMMUOG12AB01821FF,2008,10
SOVTZLS12AB0184CB5,2000,9
SOBFZDQ12AB0188B04,1995,21
SOIVHQA12AB017DBDB,1988,3
SODJOWL12AC468D389,2001,1
SOSWEUH12AB0186F22,1987,13
SOXUAQZ12AB0184442,2019,4
SOOPBZY12AB018379D,1995,0
SOMSHMQ12A58A7EC79,2006,0
SONATVQ12A6D4FAF73,2004,0
SOYUMRC12A8AE452DE,2003,0
SOEQKKP12AC3DFA097,2016,23
SORSIBU12AC468E2E3,2008,0
SOEWLTH12A6D4F8E29,2002,0
SORLIQE12AF72A3375,2003,5
SOEKZPU12AC3DF6093,2000,0
SOTNBRQ12AC4687F85,2020,45
SOSHQVN12A6D4F9B21,2015,5
SOWRILA12A8C1360D0,2005,0
SOCOTRH12A8C13840D,2001,0
SOGSBKB12AC9097E0F,2009,0
SOGIAKH12AB0184D05,2001,2
SOZAFEC12AB018C519,2009,13
SOBDHIZ12AB0182E18,2013,34
SOJCOPL12AB01886A1,2021,35
SOGDLDE12AB017A28E,2003,12
SONNDRB12A8AE46705,2002,0
SOULCEZ12AB0187E3C,2008,0
SORPGNH12A6D4FCDE2,2001,0
SOXBWOG12A8C138A74,1996,5
SOERWEA12A6D4F4CB8,2000,5
SOWAIRN12AC468B37C,2009,1
SOGFQTK12AB017DE14,1995,0
SOUYGWL12A58A7A474,2000,0
SONIVCV12AB017FEED,2020,12
SOWQDJI12AC468AED3,1949,0
SOBHRIK12A6D4F6E75,2018,57
SOVWNAS12A8C130573,2019,3
SOHLFWF12A58A7989F,2006,1
SOESWTI12AB0184D39,2010,0
SOVZIXG12AC3DF5331,2022,1
SOSFVEI12A6D4F7C84,2000,2
SORERTC12A8AE454B3,2008,16
SOCSZYG12AB01871C2,1961,0
SOCYTFB12AB017F7CE,2015,28
SOUGZYV12A8C143A6F,1990,11
SOBHGWG12A6D4F50D2,1969,0
SOCXXWR12AC468929B,1963,7
SOLWBGS12AB0187EAD,2009,0
SOQYLQN12AB01801B8,2019,30
SOOBRTK12A8C13D6A9,1999,16
SOYNXWG12AC468F51A,1967,0
SOHWKQE12A8C142406,2007,0
SOYVONC12AB0187167,2006,5
SOQYKBE12AC46867EE,1991,17
SODKPPT12A8AE46A99,2022,28
SOKWXEW12A6D4F7F9E,2007,6
SONKDJU12A67FFB313,2006,6
SOAONEP12A58A7D2B3,1996,2
SOWTBIV12A8C13B607,1966,8
SOHPFNX12AB018A5FE,1993,25
SOJTSAW12A58A7B6C2,2007,0
SOWBRZR12A58A7B5D2,2002,0
SOJDTBL12AB0188BF6,2005,21
SOBHDHC12A6D4FA2A4,2014,15
SOTJODQ12AB018561C,2005,0
SONOQCH12A6D4FE0EE,1996,13
SONUTGA12AB0187F44,2006,1
SOBIPBF12AB0184B0C,2005,0
SOGNFKZ12A8C145224,1956,5
SODKUVJ12AB0187A4A,2009,0
SOMMSMW12A8C13FCCC,2001,23
SOINHKC12AB01836E0,1967,1
SOHWWOM12AB0186627,1982,25
SOZSPTD12A8C143BFD,2009,0
SOZVLXO12AF72ABCDB,2011,10
SODMVJR12A6D4F985D,1996,25
SOKVLHX12AB0187B39,2009,0
SOIWBDR12A8C13A4AC,2000,9
SOFFLLP12AB018ED52,2002,10
SOVBVJW12AAF3B5F77,2006,0
SONZEZK12A8C13A421,1999,10
SOOOUDM12AAA15EE2D,2008,11
SOAQCDC12A8C139378,1980,16
SOTLYRR12A8C13951F,1964,11
SOKCDWG12A8C1398E7,1992,37
SOPPEBK12A8C13B9CE,1988,10
SONTUMS12AC468A9AA,2009,0
SOSKVKM12A6702153C,2004,5
SORNEPM12AB0183895,2008,0
SOREYUK12A58A7A253,2003,17
SOERSTG12AC4685824,1956,0
SOAOWLA12A6D4F7DD4,2021,6
SOUYIJX12A6D4F96CE,1987,9
SOHERKR12AB018B158,2009,11
SORRXOY12AB0183759,2005,6
SODYMWS12A8C141577,1993,19
SOMOINR12AB0189188,2007,15
SOAPUWG12AB017DE50,1990,6
SOHLKRL12A8C141B63,2010,0
SOPIDCK12AB018DAF8,2009,0
SOAZTBX12AC4689A69,1986,20
SOJMOIF12A8C14397B,1991,0
SOGCMMV12AB0184BBB,2005,1
SOCUDXX12A58A76EF9,2007,1
SOEBXFH12AB018607F,2010,1
SOAWMWQ12A8C13AF1D,1990,35
SOKVTFS12A8C1336D6,2006,3
SOJUTCU12AB017EDB4,2016,25
SOULLZX12A8C13491F,1993,11
SODUNOD12A58A79381,2006,1
SOTNLBM12AB0185DD2,2011,9
SOKBBBJ12AB018A3BF,1988,1
SOAHRFR12A8C142155,2002,1
SODGUVC12A8C142EBA,2011,0
SOMQZOX12AB01896D6,2020,14
SOBJUNO12A8C13D478,1997,28
SOYYXTC12A8C143393,1992,30
SOHEJGY12A8C13A71E,2007,16
SOYJCVS12AB01869B2,1998,4
SOYNESO12AB018782B,1944,19
SOHPWKA12A8C13864B,2002,0
SOHGYDF12A6D4FCD5E,1996,24
SOGEBZO12A67ADF488,2007,0
SOVXYYO12A8C13B254,2010,27
SORKSWH12A8C1452B4,2000,0
SOWXWOS12A8C143605,1988,10
SOADKNO12AB0182BC7,1993,2
SOIBAKV12A8C142CE7,2006,2
SOLBDEY12AC9E12684,2009,0
SOCVTPO12A8C13414F,2008,0
SOLBDAS12AB018BB6E,2000,12
SOTEWGK12AB0185C5A,2012,6
SOETIGS12AB0186644,1993,17
SOCSFMW12AB01826F2,1996,10
SOFWMDO12A8C135956,2012,1
SOBXFLQ12A6D4F3578,1991,39
SOPOZOQ12A58A76660,2003,0
SOTVSQV12AB018767D,2007,32
SOXDMYX12AB01890CA,2005,0
SOUWBCT12AB01846F6,2022,44
SOCFESM12A8C131EA8,2000,3
SOUHBIP12AF72A14DA,1998,0
SOTBVZW12A8C1360F0,2022,4
SOWRIBC12AAF3B2725,2005,1
SOFSDJY12AAF3B4381,1963,2
SOVIJEZ12A58A7F35C,2002,1
SOSEDLD12A8C13E168,2005,2
SONFXQX12AB01872A4,2016,5
SOXKMLO12AB017FFDB,1998,12
SOWCQMT12A6D4FC2BD,2005,15
SOOWUYK12AB017C5E3,2005,41
SOAVWUZ12A8C142B45,2017,0
SOYPREH12A6D4F6EF4,1994,5
SOOUUQC12AF72A56E3,1986,27
SOESDIQ12AB018ADA5,2022,30
SOOPNJS12AB0181570,2000,2
SONQVMO12A8C134FC7,2003,4
SOOCFSM12AB018519F,2004,2
SOPKUDA12AB018570C,2004,2
SOGCJUJ12A8C13D4FE,2012,6
SODOZXX12A8C137BCE,1995,3
SOSFHGJ12AB01857C0,2005,0
SOMLDOS12AB0181FBD,1963,9
SOUIAWC12AB018810E,2015,2
SOPDNNC12AB018A801,2009,0
SOBGEIG12A6D4F6635,2007,1
SOWJACU12AB018648C,2000,7
SOINLVO12A67020D31,1995,5
SOMKRRH12A8C13C411,2007,16
SORTRUL12A6D4FA12A,1999,20
SOIDOHE12A8C135371,2000,5
SOOSYTN12A8C13F55B,2021,19
SORTYID12A8C139D86,2019,51
SOYQKVM12A8C137ED7,2009,0
SOQYBYY12AB01823A2,2002,21
SOZAXOL12AB017E467,2007,31
SOLCRKR12AC96184F8,1993,0
SOPPJYP12AB0185DA2,2017,24
SOOTDLW12AB017DBF3,1988,5
SODWFBM12A6D4FAF53,2006,0
SOSIMGO12A6D4FB491,2012,8
SOEQBUC12AB0181D21,2008,0
SOXKDRR12AB0181712,2021,0
SOWDTGB12A6D4FB2AD,2012,4
SOCWCPZ12AB018476F,2009,1
SOCKIPC12A8C13F0C0,2007,0
SOYMYOU12AB01883E3,2008,0
SODOXQL12AB01843D3,2009,34
SOTOXLZ12A8C1436B7,2005,0
SOTDNJJ12AAF3B3748,2004,5
SOOJKNX12A8C132425,1991,0
SOGQMIF12A8C13C401,2004,1
SOZGOKA12A6D4FC7B7,1993,19
SOWSZIC12AB0186D86,2009,9
SORTNEK12A58A7932C,2002,3
SOLGING12AB0182723,1963,13
SOJGOAY12A58A79479,1996,9
SONYSNO12AB0189762,1995,0
SOOEZYX12A58A77E00,2006,25
SOBUWGJ12AB018EBAB,2002,0
SOCWWGG12A58A7AC1C,2003,51
SOLLUGH12AB0184496,2014,17
SOMTWZO12AB017C845,2009,0
SOVOWRW12A8C13B93D,1986,3
SOPVYZH12AB017C34D,1997,5
SOLQXNP12A58A7C0F3,1995,0
SOEDGSG12AB0184A57,2005,0
SONSUZV12AB018914A,2009,18
SOBQPQM12AB0184636,2001,17
SOJLVSP12AB018252B,2021,21
SORJLDF12A58A7C7F0,0,0
SOTJLKO12A8AE4888B,2003,24
SOEDOYM12AB0189A92,1988,10
SOJYPYH12A8C13D69F,1985,3
SOLABTF12A8C13A149,2006,2
SOYBNLW12A6D4FC930,1963,10
SOFFRFP12A6D4FA748,1985,23
SOPRVWD12A8C13A711,2007,2
SOHSEBB12A8C139D2A,2020,5
SOLMCUV12A6BD54773,2007,2
SOQUGOE12A6D4FA6FF,2005,20
SOMNRNZ12A8C144C90,1961,18
SOEBMOR12AB018E580,2010,0
SOCCRRM12AB018E15B,2006,33
SOLKIQV12AC3DF5531,2011,25
SOIVGSZ12AB017F898,2020,38
SOVUPWB12A6701F623,2004,14
SOGSBJL12A8C14477B,1999,1
SOXYGNC12A67021C29,2009,0
SOLVAIC12AC90716B8,2000,0
SOLDRTU12AB01838B9,2005,0
SOELUMB12AB01819CE,2010,0
SOKBBXV12AB0186B8A,2007,37
SOGGZNB12A8C142178,2015,0
SOLXWRL12AB01835AF,1997,0
SOTFFXG12A67ADC8F6,2001,0
SONHMQW12A8C13163C,2005,0
SOTQHWA12A8C136E39,1999,7
SOAMMNJ12A81C20A4C,1993,0
SOLUGTX12A6D4FAC08,2006,16
SORHELV12A8AE44B4E,1990,3
SOACCCG12AC468C7BC,2006,0
SOQKGQF12AB0184865,2006,8
SOPVGYL12AB017B8AF,1999,1
SOHWCYA12AB01806FA,2002,4
SOXKKUW12A8C13C614,2007,0
SOKHIUI12A8C135F51,1963,0
SOYRUNW12AB01856B8,2015,24
SOBRBOP12AB018ABA1,2008,0
SOUXSFR12AB018D1A4,2008,1
SOYSHBO12AB018CA41,2009,0
SOQCDQE12A6D4F7682,1990,14
SOYWHAB12AB0181E73,1993,5
SONUXHH12A8C141737,1995,0
SOLOZFC12AB0180428,2004,2
SOEHJSW12A8C135F66,2000,0
SOXWGVW12A8C134AD8,2009,0
SOQIGAT12AB017AD52,2006,0
SODORVB12AB0181F05,1968,0
SOGWCWD12AB017FC95,2008,25
SOZPSZK12AB0187881,2008,0
SOUHKHB12A8C138A58,2003,54
SOPBDZT12AB017AA98,1991,0
SOIZRPR12AB0180BF1,1990,11
SOQQOHI12A8C1444C8,2012,9
SOWRNST12A81C21D4C,2008,0
SOCBAQW12A58A780A5,1976,0
SOPZASO12A6D4F6A79,2005,21
SORPMDJ12AAF3B3F8E,1999,1
SOIYVGQ12AB018F3A5,2008,0
SOCDPGF12AB0184D6F,2002,0
SOOCSJL12A8C134C38,2009,25
SOEBMHW12AB0183352,1980,27
SONYUSG12AB018AA7C,1976,0
SOXRGPQ12A8AE459AE,2006,0
SOCCIRN12AB018A7FE,2009,31
SOIGXES12AB018B150,2009,0
SOZIAOG12A6D223AA3,2003,0
SOUUOSZ12A8C14378D,2002,0
SODNJFJ12AB0185841,2009,0
SOCDAIR12A8C131F89,2014,8
SOKFNSG12A8C1379EA,1988,4
SOVLLLU12AB0185D84,1981,2
SOQXUNA12A6D4F9AFB,1999,0
SOCHRGA12AB017D5CE,2006,0
SOLMLUW12AB017D7E0,2008,8
SOYKTQM12AC468D0F9,2008,0
SORPSAN12A8C1361CE,1936,0
SOCPSBZ12A6D4F43ED,2005,14
SOEKNBA12A6D4FD71E,1999,0
SORJVDO12AF72A1970,2004,58
SOQXTRG12A6D4F898E,1998,2
SOGRUJA12AB01859FF,1958,41
SOMTZGM12AB0187CA0,2010,30
SOSQCCK12AB0186B7C,2007,0
SODGEOZ12A6D4FD9F3,2005,0
SOXJOMM12A6D4F8673,2006,22
SOKDRIH12AB0182247,2003,7
SOGQJCQ12AB0188A27,1999,2
SOSMWDQ12A6701E981,1993,77
SOODZJJ12A8C142894,2009,5
SOIGESI12AB0184722,2006,1
SORQBLL12AB0184523,2008,0
SODCRFM12AB0187CB9,1969,21
SOBDXNG12A8C139A47,2003,0
SOYLZHL12AC468A32E,2010,0
SONSEVZ12A6D4FAB2E,1996,0
SOPKDKM12A8C135765,2003,0
SOWMYEK12A8C141C1C,2008,0
SOXGJTM12AB017E948,2009,0
SOHLMXE12AB018C4D0,2010,0
SOKOYCF12AB017AF6D,2008,0
SOEXXVM12AB018697B,2020,21
SOIBRVU12A6D4F98A4,1968,11
SOMMFNR12AB01888BC,2010,8
SOBSVDV12AB0186089,1998,3
SOFHTFD12A8AE47A17,2001,56
SOKWINH12A8C136EA1,2011,0
SORJXEE12AB018F69F,1994,15
SONQGFP12A6D4FAEAF,2005,2
SOQJJVP12AB01868CB,1981,1
SOSBGOF12A6D4FB506,1998,0
SOGYTNT12A6D4F906F,1997,6
SOEFBHK12A8C1350A0,2001,7
SONOVXO12AB01877FE,2006,0
SOITISS12AB018667D,2010,0
SOBOKKZ12AB0186EDD,2010,21
SOHFJRL12AB0185571,2010,0
SOJDGAU12AB0181EB5,2009,3
SOTXMJG12A81C22F8E,1999,0
SOPFNDA12AF72A2A54,2008,6
SOBGYQD12A67ADC8F9,2001,0
SOADDSQ12AB01807A8,1975,1
SORXMXJ12AAA15D02E,2002,1
SOWAAYI12A6701C186,2001,1
SONGPXG12AB0184A31,1995,0
SORFVTH12A58A7D001,1995,5
SOACEBF12A8C141362,2002,0
SOWVNTY12A8C14508F,2000,0
SOUHWIX12AB0189BB8,1959,0
SOBZCAE12AB017F002,2008,0
SODBINY12AB017DAC4,2012,0
SOIHVRS12AC468AC2E,2013,0
SOBTJCY12A8C137956,2010,8
SOUALQN12A6D4F98AA,2001,22
SOFBSQK12AB01888C6,2000,0
SORYKRN12A8C13CFC5,2006,0
SOPSCFO12AB0189541,2000,0
SOQXKUW12AC9072842,1986,1
SOKNQNE12A8C146767,2008,0
SOKETSC12AB017B56C,2015,0
SOMHXLM12AB0184608,2007,0
SOUDJLX12AB0181ECE,2009,1
SOGAEXV12A8C138122,2007,0
SOYXXMC12A8AE45E55,2006,0
SOICYYA12A8C136A31,2006,3
SOGPTOQ12A6D4F7FCC,1999,1
SODDUKA12AB0187DF4,2006,0
SOHBIKA12AB01857DB,2006,0
SOIOVEN12AB018606D,1999,1
SOJGZUS12AB018591F,2007,0
SODXECL12A8C142265,1994,2
SOOUEFP12A81C2272E,2008,0
SOHSKIN12AB01842A1,2003,0
SOEIWHD12AB018D0A9,2008,4
SOBYBZS12AB018774D,2002,0
SONFWUQ12AB0185971,2008,4
SOSHODU12A6D4F87B7,1994,0
SOFJCSH12A81C20934,2020,47
SOBLOJA12A6D4FA128,1999,19
SODMQNG12AB0187811,1987,1
SOEBVZQ12AB01869D3,2021,1
SODMJKG12A670202EB,2003,30
SOGUDEQ12A6D4FAB25,2001,6
SOAKCBR12A6D4F6D04,2004,11
SOFFIQX12AC960DA6E,2004,0
SOAKAPR12AB01845BE,2014,8
SOZUZPV12AB017DB9B,2007,25
SORANXJ12A8C142F90,1962,3
SOXTNNM12AB0182462,2000,4
SOFNXKP12AB0188C0D,2006,5
SOJLDSP12A8C1350D8,2007,3
SOZZVMW12AB0183B52,2012,16
SORJVVF12AAF3B1F63,1997,1
SOHRTAR12A8C13FC87,1997,0
SOMYYQD12AB0184CE2,1980,13
SOAEXGD12A6D4FB738,2007,8
SOCQAEO12AB01825BC,2002,47
SOIMDST12A6D4FB995,2004,0
SOOFIJM12A8C1359D1,2021,17
